Player,CM,KG,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season
"Jorge López 45,  M(CR),FW",184,79,12(15),1107,-,-,2,-,0.9,71,0.5,-,6.44,Real Zaragoza,2010/2011
"Guirane N'Daw 39,  M(C)",190,78,3(6),258,-,-,1,-,0.3,66.7,1.7,-,6.38,Real Zaragoza,2010/2011
"Florent Sinama-Pongolle 39,  AM(L),FW",176,70,15(9),1276,4,-,4,-,1.4,70.2,0.9,2,6.38,Real Zaragoza,2010/2011
"Edmílson 47,  D(C),M(C)",186,75,8(4),625,1,-,3,-,0.6,82.4,0.3,-,6.36,Real Zaragoza,2010/2011
"Marco Pérez 33,  Forward",185,84,3(13),562,1,-,-,-,1.2,71.7,0.6,-,6.2,Real Zaragoza,2010/2011
"Ádám Pintér 35,  D(C),M(C)",191,76,4(5),370,-,-,2,1,0.2,72.1,0.7,-,6.17,Real Zaragoza,2010/2011
"Manolo Reina 38,  GK",186,81,18,1620,-,-,3,-,-,56.2,0.4,3,7.27,Levante,2010/2011
"Juanfran 47,  D(CL)",183,78,22(1),1876,-,-,10,-,0.2,66.8,1.2,-,7.05,Levante,2010/2011
"Iborra 36,  M(C)",190,80,14(2),1260,-,-,9,-,1,77.9,2.3,1,7.04,Levante,2010/2011
"Asier Del Horno 43,  D(C),DMC",183,72,21(1),1898,2,1,8,-,0.8,66.9,1.7,-,7.03,Levante,2010/2011
"Juanlu 43,  AM(L)",173,70,28(2),2311,3,5,8,-,1.8,66.1,0.3,3,6.99,Levante,2010/2011
"Javi Venta 48,  D(R)",180,74,33,2970,-,-,8,-,0.3,72.4,0.5,-,6.9,Levante,2010/2011
"Felipe Caicedo 35,  FW",183,84,22(5),1719,13,2,8,-,1.7,70.9,1.3,1,6.88,Levante,2010/2011
"Sergio Ballesteros 48,  D(C)",188,93,35,3134,1,1,11,-,0.2,70.3,1,-,6.86,Levante,2010/2011
"Gustavo Munúa 46,  GK",188,87,20,1800,-,-,6,-,-,45.8,0.3,1,6.83,Levante,2010/2011
"Nano 43,  DMC",186,80,28(4),2610,2,1,9,-,0.3,66.7,1,-,6.81,Levante,2010/2011
"Valdo 42,  M(CR),FW",184,78,25(4),2128,2,8,4,-,1.1,70.8,2.1,1,6.81,Levante,2010/2011
"Xavi Torres 37,  M(C)",182,76,34(1),3071,-,1,6,-,0.7,78.2,1,-,6.79,Levante,2010/2011
"Rubén Suárez 45,  FW",167,67,18(9),1531,5,4,5,-,1.4,79.7,0.4,1,6.66,Levante,2010/2011
"Jefferson Montero 34,  M(L)",173,70,4(7),527,-,-,1,-,1,74.7,0.1,-,6.66,Levante,2010/2011
"Miguel Pallardó 37,  M(CR)",173,73,21(6),1828,-,-,6,-,0.4,76.1,0.4,-,6.65,Levante,2010/2011
"Sergio 47,  D(C),M(CR)",182,81,9(5),902,2,-,1,-,0.6,78.3,0.8,-,6.63,Levante,2010/2011
"Rafael Jordá 40,  AM(L)",191,87,7(10),732,2,1,4,-,1.2,63.3,3.2,-,6.53,Levante,2010/2011
"Cristhian Stuani 37,  AM(CLR),FW",186,76,11(19),1266,8,2,5,-,1.1,71,0.9,1,6.52,Levante,2010/2011
"Héctor Rodas 36,  D(C)",190,85,5,409,-,-,2,-,0.6,70.5,1.4,-,6.44,Levante,2010/2011
"Xisco Muñoz 43,  M(C),FW",175,69,16(10),1336,1,2,4,-,0.9,78.3,0.2,1,6.4,Levante,2010/2011
"Miguel Robusté 38,  Defender",185,80,4(3),418,-,-,3,-,0.1,67.4,0.4,-,6.4,Levante,2010/2011
"Xisco Nadal 37,  DMC",181,81,13(13),1254,-,2,1,3,0.8,64.6,1.1,-,6.38,Levante,2010/2011
"Ignacio González 41,  Midfielder",180,73,2(1),119,-,-,-,-,0.7,76.3,2,-,6.37,Levante,2010/2011
"Wellington Silva 31,  AM(CLR)",173,65,0(2),35,-,-,-,-,0.5,61.5,-,-,6.36,Levante,2010/2011
"Cerra 40,  D(R)",177,68,7(2),654,-,-,3,-,0.1,60.9,1.4,-,6.26,Levante,2010/2011
"Gorka Larrea 39,  DMC",181,75,2(4),227,-,-,1,-,0.7,63.3,1.5,-,6.19,Levante,2010/2011
"Adrián Lois 35,  Midfielder",176,72,0(1),11,-,-,-,-,-,100,-,-,6.1,Levante,2010/2011
"Mono 35,  Forward",176,70,0(1),4,-,-,-,-,-,33.3,1,-,6.04,Levante,2010/2011
"Xabi Prieto 40,  M(CLR)",187,76,36(1),3239,7,12,6,-,0.7,76.3,3.4,3,7.33,Real Sociedad,2010/2011
"Diego Rivas 43,  D(C),M(R)",180,80,31(1),2581,2,1,9,-,0.4,75.4,1.5,1,7.05,Real Sociedad,2010/2011
"Antoine Griezmann 32,  AM(CLR),FW",176,73,34(3),2869,7,1,7,-,2,67.9,1.1,2,7.01,Real Sociedad,2010/2011
"Carlos Martínez 37,  D(R)",189,79,25,2206,-,1,1,-,0.4,66,1.3,1,7.01,Real Sociedad,2010/2011
"Claudio Bravo 40,  GK",184,80,38,3420,-,-,1,-,-,57.1,0.4,2,6.95,Real Sociedad,2010/2011
"Mikel Aranburu 45,  D(C),M(CR),FW",180,70,27(5),2328,5,2,6,-,1,77.3,0.4,2,6.9,Real Sociedad,2010/2011
"Mikel González 38,  D(C)",190,78,30(2),2676,-,1,5,-,0.4,65.2,1.4,-,6.88,Real Sociedad,2010/2011
"Vadim Demidov 37,  D(C)",185,80,12(1),1092,-,2,2,-,0.4,70.3,1.6,-,6.88,Real Sociedad,2010/2011
"Alberto de la Bella 38,  D(L)",182,79,28(2),2529,-,1,4,-,0.6,68.1,1.1,-,6.86,Real Sociedad,2010/2011
"David Zurutuza 37,  M(CL)",186,79,30(6),2527,2,1,6,-,1.4,74.2,2.3,1,6.84,Real Sociedad,2010/2011
"Daniel Estrada 37,  D(R)",179,74,18(1),1625,1,2,4,-,0.6,65.3,0.8,1,6.82,Real Sociedad,2010/2011
"Joseba Llorente 44,  FW",184,72,15(3),1277,5,6,4,-,1.4,74.6,0.7,-,6.81,Real Sociedad,2010/2011
"Ion Ansotegi 41,  D(C)",192,84,32,2813,1,1,3,-,0.6,68.7,1.6,-,6.76,Real Sociedad,2010/2011
"Asier Illarramendi 34,  M(C)",179,75,2(1),188,-,-,2,-,0.7,75.9,1.7,-,6.71,Real Sociedad,2010/2011
"Mikel Labaka 43,  D(C)",185,79,9(5),921,-,-,3,-,0.4,70.8,0.8,-,6.65,Real Sociedad,2010/2011
"Raúl Tamudo 46,  AM(L)",180,74,20(11),1829,7,1,5,-,1.4,75.3,0.8,2,6.51,Real Sociedad,2010/2011
"Gorka Elustondo 36,  D(C),M(C)",184,79,13(5),1184,-,-,3,-,0.9,74.8,0.9,-,6.45,Real Sociedad,2010/2011
"Markel Bergara 37,  M(C)",180,74,9(10),952,-,-,5,-,0.3,77.9,1.1,-,6.44,Real Sociedad,2010/2011
"Paco Sutil 39,  Midfielder",172,72,4(13),501,2,-,1,-,1.2,63.3,0.1,-,6.43,Real Sociedad,2010/2011
"Diego Ifrán 36,  FW",174,74,3(7),330,2,-,2,-,1.6,72,0.2,-,6.39,Real Sociedad,2010/2011
"Imanol Agirretxe 37,  FW",187,78,1(10),190,3,-,-,-,0.5,68.9,0.3,-,6.27,Real Sociedad,2010/2011
"Jeffrey Sarpong 35,  AM(CLR)",176,67,1(15),326,1,1,1,-,1.1,79.1,0.1,-,6.26,Real Sociedad,2010/2011
"Borja Viguera 36,  AM(L),FW",184,74,0(5),65,-,-,-,-,0.6,65.4,0.2,-,6.15,Real Sociedad,2010/2011
"Derek Boateng 40,  M(C)",185,77,30(2),2631,2,2,12,1,0.5,82.2,2.7,3,7.2,Getafe,2010/2011
"Dani Parejo 34,  M(C)",182,74,28(8),2498,3,4,8,-,1.5,84.9,0.5,2,7.09,Getafe,2010/2011
"Cata Díaz 44,  D(C)",182,74,35,3101,1,1,14,1,0.5,79.1,0.6,-,7,Getafe,2010/2011
"Jaime Gavilán 38,  AM(L)",177,71,15(3),1269,2,7,1,-,1.6,80.2,0.7,3,6.97,Getafe,2010/2011
"Víctor Sánchez 36,  D(LR),M(CL)",174,72,21(8),1902,1,3,10,-,0.7,80.5,0.6,2,6.94,Getafe,2010/2011
"Iván Marcano 36,  D(CL)",189,77,26(3),2454,1,-,10,1,0.4,79.3,1.8,2,6.93,Getafe,2010/2011
"Pedro Ríos 42,  M(R)",175,72,27(4),2238,7,3,5,-,1.5,66.1,1.2,2,6.92,Getafe,2010/2011
"Mario Álvarez 42,  D(C)",178,75,3,227,-,-,1,-,0.3,83.6,0.3,-,6.9,Getafe,2010/2011
"Jordi Codina 41,  GK",189,81,22(1),2054,-,-,1,-,-,51.2,0.3,1,6.89,Getafe,2010/2011
"Rafa 38,  D(CL)",183,72,17(2),1547,-,-,7,1,0.4,84,1.4,-,6.88,Getafe,2010/2011
"Manu del Moral 40,  M(CLR),FW",185,84,28(2),2428,9,4,3,1,2.8,75,0.7,1,6.85,Getafe,2010/2011
"Óscar Ustari 37,  GK",184,82,16,1369,-,-,2,-,-,57,0.1,-,6.79,Getafe,2010/2011
"Mané 42,  D(L)",175,68,30(1),2617,-,2,7,-,0.8,77.1,0.3,2,6.76,Getafe,2010/2011
"Miguel Torres 38,  D(CLR)",185,81,32,2638,-,-,6,-,0.1,76.6,1.1,-,6.7,Getafe,2010/2011
"Miku Fedor 38,  FW",185,91,24(7),2195,7,3,6,-,1.3,72.2,1.3,-,6.67,Getafe,2010/2011
"Adrián Colunga 39,  AM(LR),FW",169,64,22(7),1857,7,-,1,-,2.4,76.7,0.2,-,6.54,Getafe,2010/2011
"Juan Ángel Albín 37,  AM(C),FW",179,77,4(14),697,2,1,-,1,1.3,71.9,0.9,-,6.49,Getafe,2010/2011
"Pablo Pintos 36,  D(R)",183,73,4(2),426,-,-,2,-,0.2,79.8,0.2,-,6.46,Getafe,2010/2011
"Casquero 48,  D(C),M(CR),FW",180,73,15(12),1321,1,2,5,-,1,82.4,0.4,-,6.46,Getafe,2010/2011
"Adrián Sardinero 33,  Forward",175,60,4(7),469,1,-,-,-,0.9,70.7,0.2,-,6.4,Getafe,2010/2011
"Javier Arizmendi 40,  M(CLR)",189,76,7(12),758,2,2,3,-,1.3,74.6,0.8,-,6.38,Getafe,2010/2011
"Borja Fernández 43,  M(C)",189,82,4(9),451,-,-,3,-,0.2,76,0.5,-,6.29,Getafe,2010/2011
"Pedro Mosquera 35,  M(C)",184,75,4(10),404,-,2,2,1,1.1,74.1,0.1,-,6.23,Getafe,2010/2011
"Edson Ratinho 37,  D(R)",170,62,7,576,-,-,3,-,0.6,81.8,0.7,-,7.09,Mallorca,2010/2011
"Iván Ramis 39,  D(C)",188,82,33,2922,3,-,6,-,0.8,77.2,2.4,1,7.09,Mallorca,2010/2011
"Jonathan de Guzmán 36,  M(CLR)",173,70,33,2871,5,4,6,1,1.7,78.5,0.9,4,7.08,Mallorca,2010/2011
"Pierre Webó 42,  FW",181,78,28(6),2643,11,6,8,1,2.5,63.6,3.5,1,7,Mallorca,2010/2011
"Kevin Martín 34,  D(L)",178,74,18(1),1585,-,-,3,-,0.2,69.8,0.8,-,6.98,Mallorca,2010/2011
"Martí 48,  M(C)",180,74,33(1),2815,-,3,9,-,0.6,79.5,0.9,2,6.94,Mallorca,2010/2011
"Pau Cendrós 36,  D(R)",176,70,29(2),2451,-,-,8,-,0.1,69.3,0.8,1,6.92,Mallorca,2010/2011
"Michaël Pereira 36,  M(LR)",187,80,24(11),2307,5,3,5,-,1.9,75.5,0.5,2,6.86,Mallorca,2010/2011
"Gonzalo Castro 39,  AM(LR),FW",178,80,25(8),2202,5,6,2,-,1.8,80.4,0.2,1,6.85,Mallorca,2010/2011
"Emilio Nsue 34,  D(R),M(R),FW",182,77,34(4),2957,4,3,2,-,1.8,75,2.1,1,6.82,Mallorca,2010/2011
"Rubén González 42,  D(C)",187,77,8(5),791,-,-,1,1,0.2,70.5,1.4,1,6.77,Mallorca,2010/2011
"José Nunes 47,  D(C)",185,82,34,2995,1,-,7,1,0.4,74.1,1.9,-,6.77,Mallorca,2010/2011
"Germán Lux 41,  GK",185,79,3(1),315,-,-,-,-,-,61.5,-,-,6.76,Mallorca,2010/2011
"Sergio Tejera 33,  D(C),M(C),FW",180,75,10(6),812,-,2,5,-,0.7,80.8,0.1,-,6.75,Mallorca,2010/2011
"Enrique Corrales 42,  D(L)",175,70,1(1),127,-,-,-,-,-,78.2,-,-,6.75,Mallorca,2010/2011
"Dudu Aouate 46,  GK",188,84,35,3106,-,-,2,-,-,48.3,0.2,2,6.74,Mallorca,2010/2011
"João Victor 35,  D(C),M(CR)",181,75,21(11),2100,-,1,6,-,0.3,83.9,1.2,-,6.69,Mallorca,2010/2011
"Ayoze Díaz 41,  D(L)",175,75,19,1710,-,1,8,-,0.5,71.1,0.2,-,6.67,Mallorca,2010/2011
"Víctor Casadesús 39,  AM(C),FW",180,79,9(10),836,3,2,1,-,1.3,68.9,2,1,6.57,Mallorca,2010/2011
"Akihiro Ienaga 37,  Midfielder",173,70,3(11),461,2,-,2,-,1.3,85.2,0.4,-,6.47,Mallorca,2010/2011
"Martí Crespí 36,  D(C)",183,74,3(2),277,-,-,3,-,0.4,79.7,1.4,-,6.36,Mallorca,2010/2011
"Fernando Cavenaghi 40,  AM(CL),FW",181,78,7(4),600,2,-,-,-,1,81,0.1,-,6.32,Mallorca,2010/2011
"Tomás Pina 36,  M(C)",184,78,1(8),159,-,-,-,-,0.1,82.7,0.4,-,6.28,Mallorca,2010/2011
"Sergi Enrich 34,  FW",181,77,1(4),104,-,-,1,-,0.2,79.3,-,-,6.1,Mallorca,2010/2011
"Rubén Pérez 34,  M(C)",178,73,31(1),2753,-,2,13,-,0.9,82.2,0.6,-,7.26,Deportivo La Coruna,2010/2011
"Daniel Aranzubia 44,  GK",184,80,32,2880,1,-,4,-,0.1,52.4,0.4,3,7.1,Deportivo La Coruna,2010/2011
"Diego Colotto 43,  D(C)",184,83,36,3192,2,3,6,1,0.8,70.2,2.1,3,7.07,Deportivo La Coruna,2010/2011
"Manuel Pablo 48,  D(LR)",177,73,30,2642,-,2,2,-,0.3,78.2,0.4,2,7,Deportivo La Coruna,2010/2011
"Alberto Lopo 43,  D(C)",186,82,33,2895,2,-,13,1,0.4,77.7,2,1,6.99,Deportivo La Coruna,2010/2011
"Antonio Tomás 39,  D(C),M(CR)",177,72,20(1),1684,-,-,2,-,0.6,81.8,0.8,1,6.88,Deportivo La Coruna,2010/2011
"Juan Rodríguez 41,  M(C)",185,72,29(2),2571,1,1,8,1,1,77.3,2.8,-,6.86,Deportivo La Coruna,2010/2011
"Manu 37,  GK",182,77,6,540,-,-,-,-,-,57.4,-,1,6.85,Deportivo La Coruna,2010/2011
"Andrés Guardado 37,  D(L),M(CL)",169,60,18(2),1485,2,1,4,-,2.1,82.8,0.5,1,6.84,Deportivo La Coruna,2010/2011
"Claudio Morel Rodríguez 46,  D(C)",175,74,14(1),1247,-,-,1,-,0.2,62.7,0.3,-,6.8,Deportivo La Coruna,2010/2011
"Diego Seoane 35,  D(C)",181,77,8(3),836,-,-,2,-,0.2,75.1,0.5,-,6.76,Deportivo La Coruna,2010/2011
"Juan Carlos Valerón 48,  AM(C)",180,72,9(12),1078,-,1,-,-,-,80.4,0.5,1,6.74,Deportivo La Coruna,2010/2011
"Aythami Artiles 37,  D(C)",184,79,17(2),1520,2,-,5,-,0.4,77.8,1.2,1,6.71,Deportivo La Coruna,2010/2011
"Jonathan Urretaviscaya 33,  DMC",170,66,5(1),379,-,-,-,-,0.7,72.3,0.2,-,6.69,Deportivo La Coruna,2010/2011
"Riki 43,  AM(R),FW",187,84,8(11),850,3,3,2,-,2.6,73.7,1.1,-,6.69,Deportivo La Coruna,2010/2011
"Adrián López 36,  M(CLR),FW",183,73,31(5),2676,8,3,2,-,1.7,70.5,1.8,1,6.64,Deportivo La Coruna,2010/2011
"Saúl 38,  M(R)",176,78,8(5),636,-,-,1,-,0.9,75.9,0.3,-,6.6,Deportivo La Coruna,2010/2011
"Lassad 39,  AM(CL),FW",188,78,16(17),1451,5,1,3,-,1.5,71,1.1,2,6.57,Deportivo La Coruna,2010/2011
"David Rochela 34,  Defender",180,77,2,149,-,-,-,-,-,74.2,2.5,-,6.57,Deportivo La Coruna,2010/2011
"Laure 38,  D(R)",171,68,21(1),1891,1,-,7,1,0.2,78.6,0.5,-,6.54,Deportivo La Coruna,2010/2011
"Juan Domínguez 34,  M(C)",181,71,9(11),1005,-,-,1,-,0.3,81.5,0.4,-,6.5,Deportivo La Coruna,2010/2011
"Xisco 37,  AM(L)",190,84,5(4),400,2,-,1,-,2.1,73.4,2,-,6.5,Deportivo La Coruna,2010/2011
"Juca 44,  M(C)",179,73,1(7),202,-,1,-,-,0.6,85.2,0.1,-,6.39,Deportivo La Coruna,2010/2011
"Knut Olav Rindarøy 38,  D(L)",177,74,3(1),245,-,-,1,-,0.3,87.7,-,-,6.38,Deportivo La Coruna,2010/2011
"Míchel Herrero 35,  M(CR)",182,68,7(1),451,-,1,1,-,0.9,81.8,0.3,1,6.38,Deportivo La Coruna,2010/2011
"Pablo Álvarez 43,  M(CR)",174,67,3(14),382,1,2,-,1,0.2,66.2,0.4,-,6.36,Deportivo La Coruna,2010/2011
"Yves Desmarets 44,  AM(C)",178,72,9(3),697,-,-,1,-,1.3,81.2,0.3,-,6.32,Deportivo La Coruna,2010/2011
"Zé Castro 41,  D(C)",183,76,4(2),389,-,-,3,-,0.2,80.9,0.7,-,6.3,Deportivo La Coruna,2010/2011
"José Sand 43,  FW",182,76,2(3),207,-,-,2,-,0.2,82.4,0.2,-,5.97,Deportivo La Coruna,2010/2011
"Dioni 34,  Forward",185,82,0(1),23,-,-,-,-,-,-,-,-,5.85,Deportivo La Coruna,2010/2011
"Farinós 45,  D(C),M(CR)",172,68,11(1),896,1,2,1,1,0.8,82.9,1.1,3,7.31,Hercules,2010/2011
"Paco Peña 45,  D(C)",170,64,28,2469,-,1,8,-,0.1,78.7,0.6,-,7.17,Hercules,2010/2011
"Mohamed Sarr 40,  D(L)",188,84,2,180,-,-,1,-,-,86.1,1.5,-,7.16,Hercules,2010/2011
"Royston Drenthe 36,  M(CLR)",167,72,15(2),1303,4,1,8,-,1.9,79,0.1,2,7.09,Hercules,2010/2011
"Abel Aguilar 39,  M(C)",185,82,33(1),2871,-,-,11,1,1,79,3,2,6.97,Hercules,2010/2011
"David Cortés 44,  D(R)",181,74,34,3038,-,2,8,-,0.2,79.1,1,1,6.97,Hercules,2010/2011
"Juan Calatayud 44,  GK",191,84,34,3049,-,-,1,1,-,50.1,0.2,3,6.96,Hercules,2010/2011
"Piet Velthuizen 37,  GK",189,87,3,270,-,-,-,-,-,54.3,0.3,-,6.93,Hercules,2010/2011
"Noé Pamarot 44,  D(L),DMC",180,81,28(1),2538,-,-,8,-,0.2,80.2,1.3,-,6.87,Hercules,2010/2011
"Nelson Haedo Valdez 40,  AM(R),FW",178,73,22(3),1832,8,2,8,1,2.4,66.1,3,2,6.85,Hercules,2010/2011
"Abraham Paz 44,  D(L)",178,75,29,2429,2,-,7,-,0.5,76.4,1.7,1,6.85,Hercules,2010/2011
"Unai Alba 46,  Goalkeeper",190,84,1(1),99,-,-,-,-,-,75.9,-,-,6.76,Hercules,2010/2011
"Tiago Gomes 38,  M(R)",178,75,25(3),2129,2,2,3,-,1.4,80.1,0.3,-,6.74,Hercules,2010/2011
"Kiko Femenía 33,  D(LR),M(R)",176,61,21(13),2082,1,6,2,-,0.7,79.3,0.4,-,6.71,Hercules,2010/2011
"Juanra 43,  DMC",183,78,13(1),1197,-,1,3,-,0.3,74.5,1.1,-,6.68,Hercules,2010/2011
"Tote 45,  M(C)",177,68,15(6),1226,1,3,1,-,0.5,78.1,-,-,6.66,Hercules,2010/2011
"Matías Fritzler 37,  M(C)",179,73,22(4),1813,-,-,6,2,0.5,73.9,1.6,-,6.63,Hercules,2010/2011
"David Trézéguet 46,  AM(CL),FW",190,85,28(3),2464,12,-,3,1,1.9,72.2,1.4,-,6.61,Hercules,2010/2011
"Cristan Robert Pulhac 39,  D(C)",176,65,9,765,-,-,3,1,0.2,73.2,0.7,-,6.58,Hercules,2010/2011
"Rodri 39,  DMC",185,81,10(3),1039,-,-,5,-,0.2,69.1,1.6,-,6.49,Hercules,2010/2011
"Olivier Thomert 43,  AM(C)",188,84,12(6),814,1,-,2,-,0.7,64.8,2.2,-,6.45,Hercules,2010/2011
"Sendoa 48,  AM(C)",176,75,7(16),779,3,3,1,-,0.6,66.9,0.2,1,6.4,Hercules,2010/2011
"Cristian 40,  Midfielder",171,66,2(17),583,-,-,1,-,0.7,84.1,0.1,-,6.34,Hercules,2010/2011
"Rufete 47,  Midfielder",178,72,3(11),511,-,1,1,-,0.4,76.9,0.4,-,6.3,Hercules,2010/2011
"Javier Portillo 41,  AM(L)",180,70,11(15),1135,1,-,1,-,1.3,83,0.3,-,6.23,Hercules,2010/2011
"Luis Carlos 33,  Forward",0,0,0(1),34,-,-,-,-,2,61.5,-,-,5.99,Hercules,2010/2011
"Diego Alves 38,  GK",190,90,33,2970,-,-,5,-,-,56.6,0.2,3,7.14,Almeria,2010/2011
"Antonio Luna 32,  D(L),M(L)",178,68,13,1168,-,1,2,1,0.1,67.8,0.5,1,7.14,Almeria,2010/2011
"Pablo Piatti 34,  M(CLR)",163,63,34(1),2948,8,4,7,-,2.6,75.6,0.3,3,6.94,Almeria,2010/2011
"Hernán Darío Bernardello 37,  M(C)",171,77,33,2855,1,5,11,-,1.2,77,0.5,1,6.88,Almeria,2010/2011
"Míchel Macedo 34,  D(R)",177,88,30(1),2649,-,1,6,-,0.5,73.6,1.1,-,6.86,Almeria,2010/2011
"Modeste M'Bami 41,  D(C),M(C)",180,80,28(2),2487,1,1,7,-,0.6,75.5,2,1,6.86,Almeria,2010/2011
"Baltasar Rigo 38,  Defender",185,81,1,90,-,-,-,-,-,68.4,3,-,6.84,Almeria,2010/2011
"Kalu Uche 41,  FW",180,79,26(6),2233,7,3,3,-,2.4,67,2.8,1,6.82,Almeria,2010/2011
"Sofiane Féghouli 34,  M(CR)",177,75,4(5),346,2,-,-,-,0.8,77.8,0.3,1,6.81,Almeria,2010/2011
"Carlos García 39,  D(C)",184,82,33,2949,1,-,9,1,0.3,80.9,1.8,-,6.79,Almeria,2010/2011
"Michael Jakobsen 38,  D(C)",185,81,14(2),1205,-,1,4,1,0.4,70.9,1.9,-,6.78,Almeria,2010/2011
"Esteban 48,  GK",177,70,6,540,-,-,1,-,-,56.4,0.5,-,6.74,Almeria,2010/2011
"Marcelo Silva 34,  D(C)",185,91,21,1845,1,-,3,-,0.3,70.2,1.4,-,6.7,Almeria,2010/2011
"Juanma Ortiz 42,  D(CR),M(CR)",179,70,23(2),2039,1,1,12,-,0.6,75,0.7,-,6.68,Almeria,2010/2011
"Albert Crusat 41,  M(CL),FW",165,65,30(4),2562,3,4,5,-,1.1,71,0.2,-,6.67,Almeria,2010/2011
"Santiago Acasiete 46,  D(C),DMC",180,83,17(3),1596,-,-,4,-,0.1,83.1,1.2,-,6.67,Almeria,2010/2011
"Leonardo Ulloa 37,  FW",188,89,16(18),1752,7,1,7,1,1.4,64.3,2.3,-,6.64,Almeria,2010/2011
"Corona 43,  M(C)",175,69,21(9),1729,2,1,2,-,1,81.4,0.2,-,6.63,Almeria,2010/2011
"Lillo 34,  D(CLR)",176,71,1(1),115,-,-,1,-,-,69,0.5,-,6.57,Almeria,2010/2011
"Fabián Vargas 43,  M(C)",177,72,12(8),1093,1,1,8,-,0.4,80.8,0.8,-,6.53,Almeria,2010/2011
"Diego Valeri 37,  AM(CLR),FW",177,75,2(7),267,-,-,1,-,1,72.3,0.1,-,6.4,Almeria,2010/2011
"Hernán Pellerano 39,  D(C)",183,74,7(1),613,-,-,2,-,-,79.1,0.4,-,6.37,Almeria,2010/2011
"Juanito 44,  D(C),M(CR)",186,78,5(4),482,-,-,1,-,0.3,75.7,0.6,-,6.35,Almeria,2010/2011
"Ortiz Bernal 46,  Midfielder",172,68,1(16),324,-,2,-,-,0.5,70.9,0.1,-,6.21,Almeria,2010/2011
"Miguel Ángel Nieto 38,  Midfielder",185,77,0(1),2,-,-,-,-,-,100,-,-,6.17,Almeria,2010/2011
"Henok Goitom 39,  FW",189,74,8(18),842,1,1,-,-,1.1,72.7,0.5,-,6.15,Almeria,2010/2011
